inventory_id,film_id,store_id,last_update
2384,520,1,15-02-2006 5.09
2385,521,1,15-02-2006 5.09
2386,521,1,15-02-2006 5.09
2387,521,1,15-02-2006 5.09
2388,521,1,15-02-2006 5.09
2389,521,2,15-02-2006 5.09
2390,521,2,15-02-2006 5.09
2391,521,2,15-02-2006 5.09
2392,522,2,15-02-2006 5.09
2393,522,2,15-02-2006 5.09
2394,523,1,15-02-2006 5.09
2395,523,1,15-02-2006 5.09
2396,524,1,15-02-2006 5.09
2397,524,1,15-02-2006 5.09
2398,524,2,15-02-2006 5.09
2399,524,2,15-02-2006 5.09
2400,524,2,15-02-2006 5.09
2401,524,2,15-02-2006 5.09
2402,525,1,15-02-2006 5.09
2403,525,1,15-02-2006 5.09
2404,525,1,15-02-2006 5.09
2405,525,1,15-02-2006 5.09
2406,525,2,15-02-2006 5.09
2407,525,2,15-02-2006 5.09
2408,525,2,15-02-2006 5.09
2409,525,2,15-02-2006 5.09
2410,526,2,15-02-2006 5.09
2411,526,2,15-02-2006 5.09
2412,526,2,15-02-2006 5.09
2413,526,2,15-02-2006 5.09
2414,527,1,15-02-2006 5.09
2415,527,1,15-02-2006 5.09
2416,527,2,15-02-2006 5.09
2417,527,2,15-02-2006 5.09
2418,527,2,15-02-2006 5.09
2419,527,2,15-02-2006 5.09
2420,528,1,15-02-2006 5.09
2421,528,1,15-02-2006 5.09
2422,528,1,15-02-2006 5.09
2423,529,1,15-02-2006 5.09
2424,529,1,15-02-2006 5.09
2425,529,1,15-02-2006 5.09
2426,529,1,15-02-2006 5.09
2427,530,1,15-02-2006 5.09
2428,530,1,15-02-2006 5.09
2429,530,1,15-02-2006 5.09
2430,531,1,15-02-2006 5.09
2431,531,1,15-02-2006 5.09
2432,531,1,15-02-2006 5.09
2433,531,1,15-02-2006 5.09
2434,531,2,15-02-2006 5.09
2435,531,2,15-02-2006 5.09
2436,531,2,15-02-2006 5.09
2437,531,2,15-02-2006 5.09
2438,532,2,15-02-2006 5.09
2439,532,2,15-02-2006 5.09
2440,532,2,15-02-2006 5.09
2441,532,2,15-02-2006 5.09
2442,533,1,15-02-2006 5.09
2443,533,1,15-02-2006 5.09
2444,533,1,15-02-2006 5.09
2445,534,1,15-02-2006 5.09
2446,534,1,15-02-2006 5.09
2447,534,2,15-02-2006 5.09
2448,534,2,15-02-2006 5.09
2449,534,2,15-02-2006 5.09
2450,535,1,15-02-2006 5.09
2451,535,1,15-02-2006 5.09
2452,535,1,15-02-2006 5.09
2453,535,1,15-02-2006 5.09
2454,536,1,15-02-2006 5.09
2455,536,1,15-02-2006 5.09
2456,536,1,15-02-2006 5.09
2457,536,2,15-02-2006 5.09
2458,536,2,15-02-2006 5.09
2459,537,2,15-02-2006 5.09
2460,537,2,15-02-2006 5.09
2461,537,2,15-02-2006 5.09
2462,538,2,15-02-2006 5.09
2463,538,2,15-02-2006 5.09
2464,538,2,15-02-2006 5.09
2465,539,1,15-02-2006 5.09
2466,539,1,15-02-2006 5.09
2467,540,1,15-02-2006 5.09
2468,540,1,15-02-2006 5.09
2469,540,1,15-02-2006 5.09
2470,541,2,15-02-2006 5.09
2471,541,2,15-02-2006 5.09
2472,542,1,15-02-2006 5.09
2473,542,1,15-02-2006 5.09
2474,542,1,15-02-2006 5.09
2475,542,1,15-02-2006 5.09
2476,542,2,15-02-2006 5.09
2477,542,2,15-02-2006 5.09
2478,543,1,15-02-2006 5.09
2479,543,1,15-02-2006 5.09
2480,544,1,15-02-2006 5.09
2481,544,1,15-02-2006 5.09
2482,544,2,15-02-2006 5.09
2483,544,2,15-02-2006 5.09
2484,545,1,15-02-2006 5.09
2485,545,1,15-02-2006 5.09
2486,545,1,15-02-2006 5.09
2487,545,1,15-02-2006 5.09
2488,545,2,15-02-2006 5.09
2489,545,2,15-02-2006 5.09
2490,546,2,15-02-2006 5.09
2491,546,2,15-02-2006 5.09
2492,546,2,15-02-2006 5.09
2493,546,2,15-02-2006 5.09
2494,547,2,15-02-2006 5.09
2495,547,2,15-02-2006 5.09
2496,548,1,15-02-2006 5.09
2497,548,1,15-02-2006 5.09
2498,549,1,15-02-2006 5.09
2499,549,1,15-02-2006 5.09
2500,549,2,15-02-2006 5.09
2501,549,2,15-02-2006 5.09
2502,550,1,15-02-2006 5.09
2503,550,1,15-02-2006 5.09
2504,550,1,15-02-2006 5.09
2505,551,1,15-02-2006 5.09
2506,551,1,15-02-2006 5.09
2507,551,1,15-02-2006 5.09
2508,551,2,15-02-2006 5.09
2509,551,2,15-02-2006 5.09
2510,551,2,15-02-2006 5.09
2511,552,2,15-02-2006 5.09
2512,552,2,15-02-2006 5.09
2513,552,2,15-02-2006 5.09
2514,552,2,15-02-2006 5.09
2515,553,2,15-02-2006 5.09
2516,553,2,15-02-2006 5.09
2517,553,2,15-02-2006 5.09
2518,554,1,15-02-2006 5.09
2519,554,1,15-02-2006 5.09
2520,554,1,15-02-2006 5.09
2521,554,1,15-02-2006 5.09
2522,554,2,15-02-2006 5.09
2523,554,2,15-02-2006 5.09
2524,554,2,15-02-2006 5.09
2525,555,1,15-02-2006 5.09
2526,555,1,15-02-2006 5.09
2527,555,1,15-02-2006 5.09
2528,555,2,15-02-2006 5.09
2529,555,2,15-02-2006 5.09
2530,555,2,15-02-2006 5.09
2531,555,2,15-02-2006 5.09
2532,556,1,15-02-2006 5.09
2533,556,1,15-02-2006 5.09
2534,556,1,15-02-2006 5.09
2535,556,2,15-02-2006 5.09
2536,556,2,15-02-2006 5.09
2537,556,2,15-02-2006 5.09
2538,556,2,15-02-2006 5.09
2539,557,1,15-02-2006 5.09
2540,557,1,15-02-2006 5.09
2541,557,2,15-02-2006 5.09
2542,557,2,15-02-2006 5.09
2543,557,2,15-02-2006 5.09
2544,558,2,15-02-2006 5.09
2545,558,2,15-02-2006 5.09
2546,559,1,15-02-2006 5.09
2547,559,1,15-02-2006 5.09
2548,559,1,15-02-2006 5.09
2549,559,1,15-02-2006 5.09
2550,559,2,15-02-2006 5.09
2551,559,2,15-02-2006 5.09
2552,559,2,15-02-2006 5.09
2553,559,2,15-02-2006 5.09
2554,560,1,15-02-2006 5.09
2555,560,1,15-02-2006 5.09
2556,560,1,15-02-2006 5.09
2557,560,2,15-02-2006 5.09
2558,560,2,15-02-2006 5.09
2559,561,1,15-02-2006 5.09
2560,561,1,15-02-2006 5.09
2561,561,1,15-02-2006 5.09
2562,561,1,15-02-2006 5.09
2563,562,1,15-02-2006 5.09
2564,562,1,15-02-2006 5.09
2565,562,1,15-02-2006 5.09
2566,562,1,15-02-2006 5.09
2567,562,2,15-02-2006 5.09
2568,562,2,15-02-2006 5.09
2569,563,1,15-02-2006 5.09
2570,563,1,15-02-2006 5.09
2571,563,1,15-02-2006 5.09
2572,563,1,15-02-2006 5.09
2573,563,2,15-02-2006 5.09
2574,563,2,15-02-2006 5.09
2575,563,2,15-02-2006 5.09
2576,564,2,15-02-2006 5.09
2577,564,2,15-02-2006 5.09
2578,564,2,15-02-2006 5.09
2579,565,1,15-02-2006 5.09
2580,565,1,15-02-2006 5.09
2581,566,1,15-02-2006 5.09
2582,566,1,15-02-2006 5.09
2583,567,1,15-02-2006 5.09
2584,567,1,15-02-2006 5.09
2585,567,2,15-02-2006 5.09
2586,567,2,15-02-2006 5.09
2587,568,1,15-02-2006 5.09
2588,568,1,15-02-2006 5.09
2589,568,2,15-02-2006 5.09
2590,568,2,15-02-2006 5.09
2591,569,1,15-02-2006 5.09
2592,569,1,15-02-2006 5.09
2593,570,1,15-02-2006 5.09
2594,570,1,15-02-2006 5.09
2595,570,2,15-02-2006 5.09
2596,570,2,15-02-2006 5.09
2597,570,2,15-02-2006 5.09
2598,571,1,15-02-2006 5.09
2599,571,1,15-02-2006 5.09
2600,571,2,15-02-2006 5.09
2601,571,2,15-02-2006 5.09
2602,571,2,15-02-2006 5.09
2603,571,2,15-02-2006 5.09
2604,572,1,15-02-2006 5.09
2605,572,1,15-02-2006 5.09
2606,572,1,15-02-2006 5.09
2607,572,1,15-02-2006 5.09
2608,572,2,15-02-2006 5.09
2609,572,2,15-02-2006 5.09
2610,572,2,15-02-2006 5.09
2611,572,2,15-02-2006 5.09
2612,573,1,15-02-2006 5.09
2613,573,1,15-02-2006 5.09
2614,573,1,15-02-2006 5.09
2615,573,1,15-02-2006 5.09
2616,574,1,15-02-2006 5.09
2617,574,1,15-02-2006 5.09
2618,574,2,15-02-2006 5.09
2619,574,2,15-02-2006 5.09
2620,574,2,15-02-2006 5.09
2621,575,1,15-02-2006 5.09
2622,575,1,15-02-2006 5.09
2623,575,2,15-02-2006 5.09
2624,575,2,15-02-2006 5.09
2625,575,2,15-02-2006 5.09
2626,575,2,15-02-2006 5.09
2627,576,2,15-02-2006 5.09
2628,576,2,15-02-2006 5.09
2629,576,2,15-02-2006 5.09
2630,577,1,15-02-2006 5.09
2631,577,1,15-02-2006 5.09
2632,577,1,15-02-2006 5.09
2633,578,1,15-02-2006 5.09
2634,578,1,15-02-2006 5.09
2635,578,2,15-02-2006 5.09
2636,578,2,15-02-2006 5.09
2637,578,2,15-02-2006 5.09
2638,579,1,15-02-2006 5.09
2639,579,1,15-02-2006 5.09
2640,579,1,15-02-2006 5.09
2641,579,1,15-02-2006 5.09
2642,579,2,15-02-2006 5.09
2643,579,2,15-02-2006 5.09
2644,579,2,15-02-2006 5.09
2645,580,1,15-02-2006 5.09
2646,580,1,15-02-2006 5.09
2647,580,1,15-02-2006 5.09
2648,580,1,15-02-2006 5.09
2649,580,2,15-02-2006 5.09
2650,580,2,15-02-2006 5.09
2651,581,1,15-02-2006 5.09
2652,581,1,15-02-2006 5.09
2653,581,1,15-02-2006 5.09
2654,582,2,15-02-2006 5.09
2655,582,2,15-02-2006 5.09
2656,583,1,15-02-2006 5.09
2657,583,1,15-02-2006 5.09
2658,583,1,15-02-2006 5.09
2659,583,2,15-02-2006 5.09
2660,583,2,15-02-2006 5.09
2661,584,1,15-02-2006 5.09
2662,584,1,15-02-2006 5.09
2663,585,2,15-02-2006 5.09
2664,585,2,15-02-2006 5.09
2665,585,2,15-02-2006 5.09
2666,585,2,15-02-2006 5.09
2667,586,1,15-02-2006 5.09
2668,586,1,15-02-2006 5.09
2669,586,1,15-02-2006 5.09
2670,586,1,15-02-2006 5.09
2671,586,2,15-02-2006 5.09
2672,586,2,15-02-2006 5.09
2673,586,2,15-02-2006 5.09
2674,586,2,15-02-2006 5.09
2675,587,1,15-02-2006 5.09
2676,587,1,15-02-2006 5.09
2677,587,1,15-02-2006 5.09
2678,588,2,15-02-2006 5.09
2679,588,2,15-02-2006 5.09
2680,588,2,15-02-2006 5.09
2681,588,2,15-02-2006 5.09
2682,589,2,15-02-2006 5.09
2683,589,2,15-02-2006 5.09
2684,589,2,15-02-2006 5.09
2685,589,2,15-02-2006 5.09
2686,590,1,15-02-2006 5.09
2687,590,1,15-02-2006 5.09
2688,590,1,15-02-2006 5.09
2689,590,2,15-02-2006 5.09
2690,590,2,15-02-2006 5.09
2691,590,2,15-02-2006 5.09
2692,590,2,15-02-2006 5.09
2693,591,2,15-02-2006 5.09
2694,591,2,15-02-2006 5.09
2695,591,2,15-02-2006 5.09
2696,592,1,15-02-2006 5.09
2697,592,1,15-02-2006 5.09
2698,592,2,15-02-2006 5.09
2699,592,2,15-02-2006 5.09
2700,593,2,15-02-2006 5.09
2701,593,2,15-02-2006 5.09
2702,593,2,15-02-2006 5.09
2703,593,2,15-02-2006 5.09
2704,594,1,15-02-2006 5.09
2705,594,1,15-02-2006 5.09
2706,594,1,15-02-2006 5.09
2707,595,1,15-02-2006 5.09
2708,595,1,15-02-2006 5.09
2709,595,1,15-02-2006 5.09
2710,595,1,15-02-2006 5.09
2711,595,2,15-02-2006 5.09
2712,595,2,15-02-2006 5.09
2713,595,2,15-02-2006 5.09
2714,595,2,15-02-2006 5.09
2715,596,1,15-02-2006 5.09
2716,596,1,15-02-2006 5.09
2717,596,2,15-02-2006 5.09
2718,596,2,15-02-2006 5.09
2719,596,2,15-02-2006 5.09
2720,596,2,15-02-2006 5.09
2721,597,2,15-02-2006 5.09
2722,597,2,15-02-2006 5.09
2723,597,2,15-02-2006 5.09
2724,597,2,15-02-2006 5.09
2725,598,1,15-02-2006 5.09
2726,598,1,15-02-2006 5.09
2727,598,1,15-02-2006 5.09
2728,598,1,15-02-2006 5.09
2729,599,1,15-02-2006 5.09
2730,599,1,15-02-2006 5.09
2731,599,1,15-02-2006 5.09
2732,599,2,15-02-2006 5.09
2733,599,2,15-02-2006 5.09
2734,600,1,15-02-2006 5.09
2735,600,1,15-02-2006 5.09
2736,600,2,15-02-2006 5.09
2737,600,2,15-02-2006 5.09
2738,601,1,15-02-2006 5.09
2739,601,1,15-02-2006 5.09
2740,601,1,15-02-2006 5.09
2741,601,2,15-02-2006 5.09
2742,601,2,15-02-2006 5.09
2743,602,1,15-02-2006 5.09
2744,602,1,15-02-2006 5.09
2745,602,2,15-02-2006 5.09
2746,602,2,15-02-2006 5.09
2747,602,2,15-02-2006 5.09
2748,603,1,15-02-2006 5.09
2749,603,1,15-02-2006 5.09
2750,603,1,15-02-2006 5.09
2751,603,1,15-02-2006 5.09
2752,603,2,15-02-2006 5.09
2753,603,2,15-02-2006 5.09
2754,604,2,15-02-2006 5.09
2755,604,2,15-02-2006 5.09
2756,604,2,15-02-2006 5.09
2757,605,2,15-02-2006 5.09
2758,605,2,15-02-2006 5.09
2759,606,1,15-02-2006 5.09
2760,606,1,15-02-2006 5.09
2761,606,2,15-02-2006 5.09
2762,606,2,15-02-2006 5.09
2763,606,2,15-02-2006 5.09
2764,606,2,15-02-2006 5.09
2765,608,1,15-02-2006 5.09
2766,608,1,15-02-2006 5.09
2767,608,2,15-02-2006 5.09
2768,608,2,15-02-2006 5.09
2769,608,2,15-02-2006 5.09
2770,608,2,15-02-2006 5.09
2771,609,1,15-02-2006 5.09
2772,609,1,15-02-2006 5.09
2773,609,1,15-02-2006 5.09
2774,609,1,15-02-2006 5.09
2775,609,2,15-02-2006 5.09
2776,609,2,15-02-2006 5.09
2777,609,2,15-02-2006 5.09
2778,609,2,15-02-2006 5.09
2779,610,1,15-02-2006 5.09
2780,610,1,15-02-2006 5.09
2781,610,2,15-02-2006 5.09
2782,610,2,15-02-2006 5.09
2783,610,2,15-02-2006 5.09
2784,611,1,15-02-2006 5.09
2785,611,1,15-02-2006 5.09
2786,611,1,15-02-2006 5.09
2787,611,1,15-02-2006 5.09
2788,611,2,15-02-2006 5.09
2789,611,2,15-02-2006 5.09
2790,612,2,15-02-2006 5.09
2791,612,2,15-02-2006 5.09
2792,613,1,15-02-2006 5.09
2793,613,1,15-02-2006 5.09
2794,614,1,15-02-2006 5.09
2795,614,1,15-02-2006 5.09
2796,614,1,15-02-2006 5.09
2797,614,2,15-02-2006 5.09
2798,614,2,15-02-2006 5.09
2799,614,2,15-02-2006 5.09
2800,615,2,15-02-2006 5.09
2801,615,2,15-02-2006 5.09
2802,615,2,15-02-2006 5.09
2803,615,2,15-02-2006 5.09
2804,616,1,15-02-2006 5.09
2805,616,1,15-02-2006 5.09
2806,616,2,15-02-2006 5.09
2807,616,2,15-02-2006 5.09
2808,616,2,15-02-2006 5.09
2809,616,2,15-02-2006 5.09
2810,617,1,15-02-2006 5.09
2811,617,1,15-02-2006 5.09
2812,617,1,15-02-2006 5.09
2813,618,2,15-02-2006 5.09
2814,618,2,15-02-2006 5.09
2815,618,2,15-02-2006 5.09
2816,618,2,15-02-2006 5.09
2817,619,1,15-02-2006 5.09
2818,619,1,15-02-2006 5.09
2819,619,2,15-02-2006 5.09
2820,619,2,15-02-2006 5.09
2821,619,2,15-02-2006 5.09
2822,619,2,15-02-2006 5.09
2823,620,1,15-02-2006 5.09
2824,620,1,15-02-2006 5.09
2825,620,2,15-02-2006 5.09
2826,620,2,15-02-2006 5.09
2827,620,2,15-02-2006 5.09
2828,621,1,15-02-2006 5.09
2829,621,1,15-02-2006 5.09
2830,621,1,15-02-2006 5.09
2831,621,1,15-02-2006 5.09
2832,621,2,15-02-2006 5.09
2833,621,2,15-02-2006 5.09
2834,621,2,15-02-2006 5.09
2835,621,2,15-02-2006 5.09
2836,622,2,15-02-2006 5.09
2837,622,2,15-02-2006 5.09
2838,623,1,15-02-2006 5.09
2839,623,1,15-02-2006 5.09
2840,623,2,15-02-2006 5.09
2841,623,2,15-02-2006 5.09
2842,623,2,15-02-2006 5.09
2843,624,1,15-02-2006 5.09
2844,624,1,15-02-2006 5.09
2845,624,1,15-02-2006 5.09
2846,624,2,15-02-2006 5.09
2847,624,2,15-02-2006 5.09
2848,624,2,15-02-2006 5.09
2849,624,2,15-02-2006 5.09
2850,625,1,15-02-2006 5.09
2851,625,1,15-02-2006 5.09
2852,625,1,15-02-2006 5.09
2853,625,2,15-02-2006 5.09
2854,625,2,15-02-2006 5.09
2855,625,2,15-02-2006 5.09
2856,625,2,15-02-2006 5.09
2857,626,2,15-02-2006 5.09
2858,626,2,15-02-2006 5.09
2859,626,2,15-02-2006 5.09
2860,626,2,15-02-2006 5.09
2861,627,2,15-02-2006 5.09
2862,627,2,15-02-2006 5.09
2863,627,2,15-02-2006 5.09
2864,628,1,15-02-2006 5.09
2865,628,1,15-02-2006 5.09
2866,628,1,15-02-2006 5.09
2867,628,2,15-02-2006 5.09
2868,628,2,15-02-2006 5.09
2869,629,2,15-02-2006 5.09
2870,629,2,15-02-2006 5.09
2871,629,2,15-02-2006 5.09
2872,629,2,15-02-2006 5.09
2873,630,2,15-02-2006 5.09
2874,630,2,15-02-2006 5.09
2875,630,2,15-02-2006 5.09
2876,631,1,15-02-2006 5.09
2877,631,1,15-02-2006 5.09
2878,631,1,15-02-2006 5.09
2879,631,2,15-02-2006 5.09
2880,631,2,15-02-2006 5.09
2881,632,1,15-02-2006 5.09
2882,632,1,15-02-2006 5.09
2883,632,1,15-02-2006 5.09
2884,633,2,15-02-2006 5.09
2885,633,2,15-02-2006 5.09
2886,633,2,15-02-2006 5.09
2887,634,2,15-02-2006 5.09
2888,634,2,15-02-2006 5.09
2889,634,2,15-02-2006 5.09
2890,634,2,15-02-2006 5.09
2891,635,2,15-02-2006 5.09
2892,635,2,15-02-2006 5.09
2893,636,1,15-02-2006 5.09
2894,636,1,15-02-2006 5.09
2895,636,1,15-02-2006 5.09
2896,637,1,15-02-2006 5.09
2897,637,1,15-02-2006 5.09
2898,637,2,15-02-2006 5.09
2899,637,2,15-02-2006 5.09
2900,637,2,15-02-2006 5.09
2901,638,1,15-02-2006 5.09
2902,638,1,15-02-2006 5.09
2903,638,1,15-02-2006 5.09
2904,638,1,15-02-2006 5.09
2905,638,2,15-02-2006 5.09
2906,638,2,15-02-2006 5.09
2907,638,2,15-02-2006 5.09
2908,638,2,15-02-2006 5.09
2909,639,2,15-02-2006 5.09
2910,639,2,15-02-2006 5.09
2911,639,2,15-02-2006 5.09
2912,640,2,15-02-2006 5.09
2913,640,2,15-02-2006 5.09
2914,640,2,15-02-2006 5.09
2915,641,1,15-02-2006 5.09
2916,641,1,15-02-2006 5.09
2917,641,1,15-02-2006 5.09
2918,641,2,15-02-2006 5.09
2919,641,2,15-02-2006 5.09
2920,641,2,15-02-2006 5.09
2921,641,2,15-02-2006 5.09
2922,643,1,15-02-2006 5.09
2923,643,1,15-02-2006 5.09
2924,643,1,15-02-2006 5.09
2925,643,2,15-02-2006 5.09
2926,643,2,15-02-2006 5.09
2927,643,2,15-02-2006 5.09
2928,644,1,15-02-2006 5.09
2929,644,1,15-02-2006 5.09
2930,644,1,15-02-2006 5.09
2931,644,2,15-02-2006 5.09
2932,644,2,15-02-2006 5.09
2933,644,2,15-02-2006 5.09
2934,644,2,15-02-2006 5.09
2935,645,1,15-02-2006 5.09
2936,645,1,15-02-2006 5.09
2937,645,1,15-02-2006 5.09
2938,645,2,15-02-2006 5.09
2939,645,2,15-02-2006 5.09
2940,645,2,15-02-2006 5.09
2941,646,1,15-02-2006 5.09
2942,646,1,15-02-2006 5.09
2943,646,1,15-02-2006 5.09
2944,646,2,15-02-2006 5.09
2945,646,2,15-02-2006 5.09
2946,647,1,15-02-2006 5.09
2947,647,1,15-02-2006 5.09
2948,647,1,15-02-2006 5.09
2949,647,2,15-02-2006 5.09
2950,647,2,15-02-2006 5.09
2951,647,2,15-02-2006 5.09
2952,648,1,15-02-2006 5.09
2953,648,1,15-02-2006 5.09
2954,648,1,15-02-2006 5.09
2955,648,1,15-02-2006 5.09
2956,648,2,15-02-2006 5.09
2957,648,2,15-02-2006 5.09
2958,649,1,15-02-2006 5.09
2959,649,1,15-02-2006 5.09
2960,649,2,15-02-2006 5.09
2961,649,2,15-02-2006 5.09
2962,649,2,15-02-2006 5.09
2963,649,2,15-02-2006 5.09
2964,650,1,15-02-2006 5.09
2965,650,1,15-02-2006 5.09
2966,650,2,15-02-2006 5.09
2967,650,2,15-02-2006 5.09
2968,650,2,15-02-2006 5.09
2969,650,2,15-02-2006 5.09
2970,651,1,15-02-2006 5.09
2971,651,1,15-02-2006 5.09
2972,651,2,15-02-2006 5.09
2973,651,2,15-02-2006 5.09
2974,651,2,15-02-2006 5.09
2975,651,2,15-02-2006 5.09
2976,652,1,15-02-2006 5.09
2977,652,1,15-02-2006 5.09
2978,652,1,15-02-2006 5.09
2979,652,1,15-02-2006 5.09
2980,653,1,15-02-2006 5.09
2981,653,1,15-02-2006 5.09
2982,654,1,15-02-2006 5.09
2983,654,1,15-02-2006 5.09
2984,654,2,15-02-2006 5.09
2985,654,2,15-02-2006 5.09
2986,655,1,15-02-2006 5.09
2987,655,1,15-02-2006 5.09
2988,655,1,15-02-2006 5.09
2989,655,2,15-02-2006 5.09
2990,655,2,15-02-2006 5.09
2991,655,2,15-02-2006 5.09
2992,656,2,15-02-2006 5.09
2993,656,2,15-02-2006 5.09
2994,657,1,15-02-2006 5.09
2995,657,1,15-02-2006 5.09
2996,657,1,15-02-2006 5.09
2997,657,1,15-02-2006 5.09
2998,657,2,15-02-2006 5.09
2999,657,2,15-02-2006 5.09
3000,658,2,15-02-2006 5.09
3001,658,2,15-02-2006 5.09
3002,658,2,15-02-2006 5.09
3003,658,2,15-02-2006 5.09
3004,659,2,15-02-2006 5.09
3005,659,2,15-02-2006 5.09
3006,660,1,15-02-2006 5.09
3007,660,1,15-02-2006 5.09
3008,660,2,15-02-2006 5.09
3009,660,2,15-02-2006 5.09
3010,661,1,15-02-2006 5.09
3011,661,1,15-02-2006 5.09
3012,661,1,15-02-2006 5.09
3013,661,1,15-02-2006 5.09
3014,662,1,15-02-2006 5.09
3015,662,1,15-02-2006 5.09
3016,662,2,15-02-2006 5.09
3017,662,2,15-02-2006 5.09
3018,663,1,15-02-2006 5.09
3019,663,1,15-02-2006 5.09
3020,663,1,15-02-2006 5.09
3021,663,2,15-02-2006 5.09
3022,663,2,15-02-2006 5.09
3023,664,1,15-02-2006 5.09
3024,664,1,15-02-2006 5.09
3025,664,2,15-02-2006 5.09
3026,664,2,15-02-2006 5.09
3027,664,2,15-02-2006 5.09
3028,665,1,15-02-2006 5.09
3029,665,1,15-02-2006 5.09
3030,665,1,15-02-2006 5.09
3031,665,1,15-02-2006 5.09
3032,665,2,15-02-2006 5.09
3033,665,2,15-02-2006 5.09
3034,665,2,15-02-2006 5.09
3035,666,1,15-02-2006 5.09
3036,666,1,15-02-2006 5.09
3037,666,1,15-02-2006 5.09
3038,666,2,15-02-2006 5.09
3039,666,2,15-02-2006 5.09
3040,667,1,15-02-2006 5.09
3041,667,1,15-02-2006 5.09
3042,667,2,15-02-2006 5.09
3043,667,2,15-02-2006 5.09
3044,668,1,15-02-2006 5.09
3045,668,1,15-02-2006 5.09
3046,668,2,15-02-2006 5.09
3047,668,2,15-02-2006 5.09
3048,668,2,15-02-2006 5.09
3049,670,1,15-02-2006 5.09
3050,670,1,15-02-2006 5.09
3051,670,1,15-02-2006 5.09
3052,670,1,15-02-2006 5.09
3053,670,2,15-02-2006 5.09
3054,670,2,15-02-2006 5.09
3055,670,2,15-02-2006 5.09
3056,672,1,15-02-2006 5.09
3057,672,1,15-02-2006 5.09
3058,672,2,15-02-2006 5.09
3059,672,2,15-02-2006 5.09
3060,672,2,15-02-2006 5.09
3061,672,2,15-02-2006 5.09
3062,673,1,15-02-2006 5.09
3063,673,1,15-02-2006 5.09
3064,673,2,15-02-2006 5.09
3065,673,2,15-02-2006 5.09
3066,674,1,15-02-2006 5.09
3067,674,1,15-02-2006 5.09
3068,674,1,15-02-2006 5.09
3069,675,1,15-02-2006 5.09
3070,675,1,15-02-2006 5.09
3071,676,1,15-02-2006 5.09
3072,676,1,15-02-2006 5.09
3073,676,2,15-02-2006 5.09
3074,676,2,15-02-2006 5.09
3075,676,2,15-02-2006 5.09
3076,676,2,15-02-2006 5.09
3077,677,1,15-02-2006 5.09
3078,677,1,15-02-2006 5.09
3079,677,1,15-02-2006 5.09
3080,677,2,15-02-2006 5.09
3081,677,2,15-02-2006 5.09
3082,677,2,15-02-2006 5.09
3083,677,2,15-02-2006 5.09
3084,678,1,15-02-2006 5.09
3085,678,1,15-02-2006 5.09
3086,678,1,15-02-2006 5.09
3087,678,1,15-02-2006 5.09
3088,679,1,15-02-2006 5.09
3089,679,1,15-02-2006 5.09
3090,679,2,15-02-2006 5.09
3091,679,2,15-02-2006 5.09
3092,680,1,15-02-2006 5.09
3093,680,1,15-02-2006 5.09
3094,680,2,15-02-2006 5.09
3095,680,2,15-02-2006 5.09
3096,680,2,15-02-2006 5.09
3097,680,2,15-02-2006 5.09
3098,681,1,15-02-2006 5.09
3099,681,1,15-02-2006 5.09
3100,681,1,15-02-2006 5.09
3101,681,2,15-02-2006 5.09
3102,681,2,15-02-2006 5.09
3103,681,2,15-02-2006 5.09
3104,682,1,15-02-2006 5.09
3105,682,1,15-02-2006 5.09
3106,682,1,15-02-2006 5.09
3107,683,1,15-02-2006 5.09
3108,683,1,15-02-2006 5.09
3109,683,1,15-02-2006 5.09
3110,683,1,15-02-2006 5.09
3111,683,2,15-02-2006 5.09
3112,683,2,15-02-2006 5.09
3113,683,2,15-02-2006 5.09
3114,683,2,15-02-2006 5.09
3115,684,2,15-02-2006 5.09
3116,684,2,15-02-2006 5.09
3117,685,2,15-02-2006 5.09
3118,685,2,15-02-2006 5.09
3119,686,1,15-02-2006 5.09
3120,686,1,15-02-2006 5.09
3121,686,1,15-02-2006 5.09
3122,686,1,15-02-2006 5.09
3123,687,1,15-02-2006 5.09
3124,687,1,15-02-2006 5.09
3125,687,1,15-02-2006 5.09
3126,687,2,15-02-2006 5.09
3127,687,2,15-02-2006 5.09
3128,687,2,15-02-2006 5.09
3129,687,2,15-02-2006 5.09
3130,688,2,15-02-2006 5.09
3131,688,2,15-02-2006 5.09
3132,688,2,15-02-2006 5.09
3133,688,2,15-02-2006 5.09
3134,689,1,15-02-2006 5.09
3135,689,1,15-02-2006 5.09
3136,689,1,15-02-2006 5.09
3137,689,1,15-02-2006 5.09
3138,689,2,15-02-2006 5.09
3139,689,2,15-02-2006 5.09
3140,690,1,15-02-2006 5.09
3141,690,1,15-02-2006 5.09
3142,690,1,15-02-2006 5.09
3143,690,1,15-02-2006 5.09
3144,690,2,15-02-2006 5.09
3145,690,2,15-02-2006 5.09
3146,691,1,15-02-2006 5.09
3147,691,1,15-02-2006 5.09
3148,691,1,15-02-2006 5.09
3149,691,2,15-02-2006 5.09
3150,691,2,15-02-2006 5.09
3151,692,2,15-02-2006 5.09
3152,692,2,15-02-2006 5.09
3153,692,2,15-02-2006 5.09
3154,693,1,15-02-2006 5.09
3155,693,1,15-02-2006 5.09
3156,693,2,15-02-2006 5.09
3157,693,2,15-02-2006 5.09
3158,693,2,15-02-2006 5.09
3159,694,1,15-02-2006 5.09
